DATE,PREC,RUNOFF,DEFICIT_35,DEFICIT_70,DEFICIT_90
2002-05-25,0.0,0.0,17.88,36.15,45.07
2002-05-26,0.0,0.0,19.73,39.34,48.81
2002-05-27,0.0,0.0,21.16,42.01,51.93
2002-05-28,0.0,0.0,22.48,44.58,54.98
2002-05-29,0.0,0.0,24.07,47.65,58.7
2002-05-30,0.0,0.0,25.77,50.94,62.73
2002-05-31,0.0,0.0,27.31,53.99,66.48
2002-06-01,0.0,0.0,28.96,57.24,70.5
2002-06-02,0.0,0.0,30.52,60.35,74.35
2002-06-03,2.4,0.0,29.67,60.98,75.73
2002-06-04,0.1,0.0,31.19,63.73,79.18
2002-06-05,1.1,0.0,31.71,65.46,81.61
2002-06-06,0.1,0.0,33.41,68.45,85.36
2002-06-07,0.3,0.0,34.35,70.33,87.77
2002-06-08,0.0,0.0,35.75,72.81,90.87
2002-06-09,1.2,0.0,35.56,73.48,91.98
2002-06-10,0.0,0.0,37.44,76.79,96.12
2002-06-11,2.8,0.0,36.39,77.04,97.13
2002-06-12,0.0,0.0,38.21,80.14,101.0
2002-06-13,0.0,0.0,40.34,83.68,105.4
2002-06-14,0.0,0.0,42.49,87.33,110.0
2002-06-15,0.0,0.0,44.71,91.15,114.7
2002-06-16,0.0,0.0,46.89,94.97,119.5
2002-06-17,0.0,0.0,49.11,98.92,124.5
2002-06-18,0.0,0.0,51.07,102.6,129.1
2002-06-19,0.0,0.0,52.89,106.0,133.4
2002-06-20,0.0,0.0,54.63,109.3,137.5
2002-06-21,0.0,0.0,56.25,112.4,141.4
2002-06-22,0.0,0.0,57.65,115.1,144.8
2002-06-23,0.0,0.0,59.09,117.9,148.4
2002-06-24,21.3,0.0,40.52,100.7,131.9
2002-06-25,14.4,0.0,28.73,89.82,121.6
2002-06-26,0.9,0.0,31.88,92.55,124.9
2002-06-27,0.0,0.0,36.3,96.56,129.4
2002-06-28,2.8,0.0,37.17,97.43,130.8
2002-06-29,0.0,0.0,40.3,100.8,134.5
2002-06-30,0.0,0.0,43.09,103.8,137.8
2002-07-01,0.0,0.0,46.4,107.7,142.2
2002-07-02,0.0,0.0,48.61,110.6,145.4
2002-07-03,0.0,0.0,50.73,113.4,148.6
2002-07-04,0.0,0.0,52.64,116.0,151.6
2002-07-05,0.0,0.0,54.26,118.2,154.1
2002-07-06,0.0,0.0,55.88,120.5,156.7
2002-07-07,0.0,0.0,57.36,122.7,159.2
2002-07-08,0.0,0.0,58.84,124.9,161.7
2002-07-09,0.0,0.0,60.23,127.0,164.1
2002-07-10,0.0,0.0,61.38,128.8,166.2
2002-07-11,0.0,0.0,62.4,130.5,168.1
2002-07-12,0.0,0.0,63.24,132.0,169.8
2002-07-13,0.5,0.0,63.59,132.9,170.9
2002-07-14,13.3,0.0,51.32,120.9,159.1
2002-07-15,32.8,0.0,20.36,90.24,128.5
2002-07-16,11.7,0.0,15.6,81.16,119.6
2002-07-17,0.0,0.0,23.69,84.78,123.4
2002-07-18,11.6,0.0,18.35,77.29,116.1
2002-07-19,6.3,0.0,18.42,74.21,113.1
2002-07-20,0.0,0.0,24.4,78.14,117.2
2002-07-21,0.0,0.0,28.68,81.87,121.1
2002-07-22,0.0,0.0,32.23,85.6,124.9
2002-07-23,0.0,0.0,35.51,89.48,129.0
2002-07-24,4.7,0.0,33.76,88.49,128.1
2002-07-25,24.6,0.0,13.52,67.63,107.4
2002-07-26,0.0,0.0,20.92,71.0,110.8
2002-07-27,0.0,0.0,25.19,73.9,113.8
2002-07-28,0.1,0.0,28.75,77.34,117.3
2002-07-29,0.0,0.0,31.88,80.82,120.9
2002-07-30,0.0,0.0,34.86,84.5,124.7
2002-07-31,16.0,0.0,22.04,72.37,112.6
2002-08-01,0.0,0.0,26.64,75.87,116.2
2002-08-02,0.0,0.0,30.45,79.39,119.8
2002-08-03,0.0,0.0,33.65,82.91,123.4
2002-08-04,0.0,0.0,36.52,86.4,126.9
2002-08-05,0.0,0.0,39.36,90.14,130.7
2002-08-06,7.5,0.0,33.87,85.33,125.9
2002-08-07,0.1,0.0,36.68,88.9,129.5
2002-08-08,0.0,0.0,39.58,92.44,133.0
2002-08-09,0.5,0.0,41.11,94.4,135.0
2002-08-10,8.9,0.0,33.89,87.6,128.1
2002-08-11,17.3,0.0,19.29,72.95,113.5
2002-08-12,0.0,0.0,25.51,76.79,117.3
2002-08-13,0.0,0.0,29.9,80.23,120.7
2002-08-14,0.0,0.0,33.45,83.73,124.2
2002-08-15,0.0,0.0,36.54,87.24,127.7
2002-08-16,0.0,0.0,39.36,90.69,131.2
2002-08-17,0.0,0.0,42.02,94.14,134.6
2002-08-18,0.0,0.0,44.52,97.49,138.0
2002-08-19,0.0,0.0,46.97,100.9,141.4
2002-08-20,0.0,0.0,49.41,104.4,144.9
2002-08-21,9.1,0.0,42.31,98.1,138.6
2002-08-22,0.1,0.0,44.4,100.8,141.3
2002-08-23,19.7,0.0,27.19,84.13,124.6
2002-08-24,0.0,0.0,31.14,87.36,127.8
2002-08-25,0.1,0.0,34.68,90.17,130.6
2002-08-26,22.8,0.0,15.87,70.39,110.8
2002-08-27,0.4,0.0,22.4,73.05,113.5
2002-08-28,4.0,0.0,22.72,71.53,112.0
2002-08-29,15.1,0.0,12.63,58.79,99.21
2002-08-30,0.0,0.0,19.09,61.6,102.0
2002-08-31,0.0,0.0,23.03,64.34,104.7
2002-09-01,3.4,0.0,22.7,63.6,104.0
2002-09-02,0.8,0.0,25.01,65.49,105.9
2002-09-03,3.3,0.0,24.46,64.79,105.1
2002-09-04,1.4,0.0,25.85,66.0,106.2
2002-09-05,8.0,0.0,20.53,60.39,100.5
2002-09-06,20.6,0.0,6.104,41.58,81.45
2002-09-07,4.0,0.0,10.08,39.97,79.61
2002-09-08,0.0,0.0,14.98,42.88,82.25
2002-09-09,0.0,0.0,18.37,46.14,85.05
2002-09-10,0.0,0.0,20.7,49.04,87.25
2002-09-11,30.9,0.0,-0.9436,20.57,57.97
2002-09-12,2.6,0.0,5.164,21.12,57.61
2002-09-13,0.0,0.0,9.384,24.93,59.73
2002-09-14,0.0,0.0,12.41,29.19,62.02
2002-09-15,0.0,0.0,15.03,33.38,64.53
2002-09-16,0.0,0.0,17.14,36.99,66.78
2002-09-17,0.0,0.0,18.93,40.16,68.87
2002-09-18,0.0,0.0,20.82,43.38,71.26
2002-09-19,0.0,0.0,22.44,46.25,73.44
2002-09-20,0.0,0.0,24.02,49.05,75.7
2002-09-21,0.1,0.0,25.22,51.35,77.53
2002-09-22,26.0,0.0,4.271,27.55,53.33
2002-09-23,43.9,0.0,-10.89,-14.25,10.96
2002-09-24,1.8,0.0,-3.722,-7.761,10.95
2002-09-25,8.0,0.0,-4.5,-9.373,4.446
2002-09-26,2.3,0.0,-1.442,-5.469,4.228
2002-09-27,0.0,0.0,1.622,-0.373,6.258
2002-09-28,0.2,0.0,3.444,3.399,7.826
2002-09-29,0.6,0.0,4.674,6.182,8.964
2002-09-30,0.0,0.0,6.342,9.218,10.85
2002-10-01,0.0,0.0,7.82,11.94,12.93
2002-10-02,0.0,0.0,9.055,14.26,15.0
2002-10-03,0.0,0.0,9.972,16.11,16.83
2002-10-04,0.0,0.0,10.61,17.53,18.35
2002-10-05,0.0,0.0,11.47,19.12,20.18
2002-10-06,8.3,0.0,5.299,12.31,13.62
2002-10-07,0.1,0.0,7.975,13.93,15.28
2002-10-08,0.1,0.0,9.013,15.29,16.5
2002-10-09,3.5,0.0,7.029,13.24,14.41
2002-10-10,15.0,0.0,-2.639,-0.394,0.5961
2002-10-11,6.2,0.0,-2.169,-4.037,-4.226
2002-10-12,13.5,0.0,-7.348,-14.05,-16.25
2002-10-13,0.0,0.0,-2.121,-9.253,-14.03
2002-10-14,0.0,0.0,-0.1364,-5.986,-11.75
2002-10-15,0.0,0.0,1.221,-3.514,-9.289
2002-10-16,0.0,0.0,2.056,-1.677,-7.136
2002-10-17,0.0,0.0,2.902,0.0813,-4.939
2002-10-18,0.0,0.0,3.683,1.762,-2.793
2002-10-19,0.0,0.0,4.386,3.334,-0.759
2002-10-20,0.0,0.0,5.061,4.841,1.204
2002-10-21,4.7,0.0,1.88,1.358,-1.92
2002-10-22,8.8,0.0,-2.469,-5.582,-8.919
2002-10-23,0.2,0.0,0.857,-2.895,-6.915
2002-10-24,0.0,0.0,2.186,-0.714,-5.069
2002-10-25,0.0,0.0,3.113,1.035,-3.249
2002-10-26,0.0,0.0,4.131,2.891,-1.098
2002-10-27,0.0,0.0,4.847,4.463,0.8326
2002-10-28,0.0,0.0,5.514,5.928,2.693
2002-10-29,0.0,0.0,6.026,7.177,4.327
2002-10-30,0.0,0.0,6.518,8.338,5.864
2002-10-31,0.0,0.0,6.853,9.269,7.134
2002-11-01,0.0,0.0,7.107,10.03,8.198
2002-11-02,0.0,0.0,7.665,11.09,9.584
2002-11-03,0.2,0.0,7.81,11.71,10.48
2002-11-04,1.8,0.0,6.826,10.86,9.906
2002-11-05,0.0,0.0,7.865,12.05,11.31
2002-11-06,0.0,0.0,8.366,13.01,12.43
2002-11-07,0.0,0.0,8.709,13.8,13.39
2002-11-08,0.0,0.0,9.061,14.56,14.35
2002-11-09,0.0,0.0,9.614,15.57,15.59
2002-11-10,0.0,0.0,10.07,16.51,16.76
2002-11-11,0.0,0.0,10.43,17.34,17.83
2002-11-12,0.0,0.0,10.67,18.0,18.71
2002-11-13,0.8,0.0,10.43,18.07,19.02
2002-11-14,0.0,0.0,11.19,19.15,20.33
2002-11-15,0.0,0.0,11.63,20.03,21.41
2002-11-16,4.1,0.0,8.726,17.03,18.64
2002-11-17,12.7,0.0,0.1707,5.307,6.984
2002-11-18,28.5,0.0,-12.57,-20.54,-20.14
2002-11-19,0.1,0.0,-4.721,-14.1,-18.56
2002-11-20,0.1,0.0,-2.574,-10.59,-17.15
2002-11-21,1.5,0.0,-2.29,-9.811,-16.84
2002-11-22,1.8,0.0,-2.027,-9.383,-16.45
2002-11-23,0.0,0.0,-0.7252,-7.424,-14.38
2002-11-24,4.4,0.0,-2.882,-9.971,-16.75
2002-11-25,0.1,0.0,-1.016,-7.871,-14.72
2002-11-26,0.7,0.0,-0.6595,-6.868,-13.56
2002-11-27,3.8,0.0,-2.526,-9.149,-15.69
2002-11-28,0.2,0.0,-0.9858,-7.492,-14.12
2002-11-29,0.0,0.0,0.07591,-5.685,-12.16
2002-11-30,5.2,0.0,-2.927,-9.369,-15.68
2002-12-01,0.1,0.0,-1.035,-7.529,-14.04
2002-12-02,1.9,0.0,-1.548,-7.869,-14.38
2002-12-03,12.8,0.0,-8.379,-18.5,-25.49
2002-12-04,27.2,0.0,-17.88,-37.98,-49.85
2002-12-05,31.6,18.6,-19.54,-39.65,-51.52
2002-12-06,0.6,0.363,-19.32,-39.42,-51.29
2002-12-07,0.1,0.0,-14.1,-34.14,-46.01
2002-12-08,1.0,0.0,-11.26,-30.28,-42.15
2002-12-09,0.4,0.0,-9.044,-26.2,-38.07
2002-12-10,0.0,0.0,-7.253,-22.19,-33.88
2002-12-11,1.1,0.0,-6.561,-20.2,-31.2
2002-12-12,11.1,0.0,-11.24,-27.42,-38.75
2002-12-13,6.2,0.0,-10.81,-28.64,-40.51
2002-12-14,0.0,0.0,-7.965,-24.08,-35.94
2002-12-15,1.4,0.0,-7.347,-21.86,-33.29
2002-12-16,0.0,0.0,-5.749,-18.86,-29.64
2002-12-17,9.6,0.0,-10.08,-25.09,-35.9
2002-12-18,23.7,0.0,-19.54,-39.65,-51.52
2002-12-19,0.0,0.0,-17.32,-37.43,-49.3
2002-12-20,0.0,0.0,-12.64,-32.34,-44.21
2002-12-21,0.0,0.0,-9.685,-27.66,-39.53
2002-12-22,0.0,0.0,-7.669,-23.3,-35.13
2002-12-23,0.0,0.0,-6.118,-19.85,-31.01
2002-12-24,0.1,0.0,-5.11,-17.4,-27.76
2002-12-25,5.9,0.0,-7.712,-20.69,-30.76
2002-12-26,0.1,0.0,-5.332,-17.66,-27.82
2002-12-27,0.1,0.0,-4.147,-15.27,-24.94
2002-12-28,4.9,0.0,-6.17,-17.68,-27.03
2002-12-29,0.0,0.0,-4.031,-14.89,-24.23
2002-12-30,0.0,0.0,-2.851,-12.55,-21.43
2002-12-31,27.5,0.0,-15.94,-35.06,-45.97
2003-01-01,0.7,0.0,-11.05,-30.0,-41.86
2003-01-02,0.1,0.0,-8.668,-25.55,-37.42
2003-01-03,0.0,0.0,-6.648,-21.27,-32.86
2003-01-04,0.2,0.0,-5.485,-18.43,-29.17
2003-01-05,2.8,0.0,-6.062,-18.5,-28.66
2003-01-06,14.3,0.0,-12.1,-28.6,-39.64
2003-01-07,11.7,0.0,-14.89,-34.91,-46.78
2003-01-08,7.0,0.0,-16.52,-36.62,-48.49
2003-01-09,10.4,0.0,-19.54,-39.65,-51.52
2003-01-10,1.8,0.0,-17.71,-37.81,-49.68
2003-01-11,1.7,0.0,-14.24,-34.29,-46.16
2003-01-12,1.5,0.0,-11.68,-30.9,-42.77
2003-01-13,1.1,0.0,-9.633,-27.37,-39.24
2003-01-14,1.7,0.0,-8.449,-24.58,-36.44
2003-01-15,1.4,0.0,-7.208,-21.89,-33.4
2003-01-16,0.4,0.0,-5.774,-19.0,-29.84
2003-01-17,0.1,0.0,-4.785,-16.66,-26.78
2003-01-18,0.0,0.0,-3.75,-14.44,-23.91
2003-01-19,0.0,0.0,-2.74,-12.31,-21.16
2003-01-20,0.0,0.0,-1.982,-10.5,-18.78
2003-01-21,1.2,0.0,-2.022,-9.936,-17.71
2003-01-22,0.0,0.0,-0.9751,-8.148,-15.54
2003-01-23,0.1,0.0,-0.4869,-6.862,-13.86
2003-01-24,0.0,0.0,0.2908,-5.338,-11.91
2003-01-25,0.0,0.0,0.8688,-3.995,-10.16
2003-01-26,0.0,0.0,1.429,-2.726,-8.486
2003-01-27,0.0,0.0,1.987,-1.486,-6.856
2003-01-28,0.0,0.0,2.696,-0.0752,-5.045
2003-01-29,0.0,0.0,3.184,1.117,-3.479
2003-01-30,0.0,0.0,3.705,2.286,-1.939
2003-01-31,0.0,0.0,4.061,3.24,-0.6491
2003-02-01,0.0,0.0,4.472,4.189,0.6236
2003-02-02,0.0,0.0,4.87,5.106,1.845
2003-02-03,0.0,0.0,5.383,6.147,3.194
2003-02-04,12.4,0.0,-3.295,-5.248,-8.068
2003-02-05,1.0,0.0,-0.2855,-4.048,-7.665
2003-02-06,0.0,0.0,1.327,-1.992,-6.242
2003-02-07,0.0,0.0,2.356,-0.2735,-4.667
2003-02-08,0.0,0.0,3.101,1.161,-3.107
2003-02-09,0.9,0.0,2.974,1.477,-2.566
2003-02-10,0.0,0.0,3.608,2.523,-1.314
2003-02-11,0.0,0.0,4.19,3.636,0.04005
2003-02-12,0.0,0.0,4.535,4.502,1.15
2003-02-13,0.0,0.0,4.944,5.388,2.297
2003-02-14,0.1,0.0,5.25,6.145,3.313
2003-02-15,0.0,0.0,5.813,7.187,4.629
2003-02-16,0.0,0.0,6.222,8.112,5.816
2003-02-17,0.0,0.0,6.529,8.891,6.847
2003-02-18,0.0,0.0,6.958,9.775,7.995
2003-02-19,0.0,0.0,7.402,10.7,9.184
2003-02-20,0.0,0.0,7.962,11.78,10.55
2003-02-21,0.0,0.0,8.46,12.83,11.88
2003-02-22,0.0,0.0,8.911,13.83,13.16
2003-02-23,0.0,0.0,9.279,14.71,14.32
2003-02-24,0.0,0.0,9.852,15.82,15.72
2003-02-25,0.0,0.0,10.38,16.92,17.13
2003-02-26,0.0,0.0,10.93,18.05,18.56
2003-02-27,0.0,0.0,11.36,19.05,19.86
2003-02-28,0.0,0.0,11.91,20.18,21.29
2003-03-01,0.0,0.0,12.51,21.38,22.81
2003-03-02,15.7,0.0,0.2137,6.576,8.256
2003-03-03,36.3,0.0,-15.3,-26.62,-26.4
2003-03-04,0.0,0.0,-5.924,-17.69,-24.03
2003-03-05,0.0,0.0,-3.17,-13.02,-21.22
2003-03-06,1.3,0.0,-2.485,-11.3,-19.44
2003-03-07,1.4,0.0,-2.316,-10.51,-18.33
2003-03-08,0.0,0.0,-0.7645,-8.02,-15.45
2003-03-09,0.0,0.0,0.3152,-5.765,-12.65
2003-03-10,0.0,0.0,1.425,-3.458,-9.713
2003-03-11,0.0,0.0,2.366,-1.33,-6.938
2003-03-12,0.0,0.0,3.266,0.7104,-4.251
2003-03-13,0.0,0.0,4.119,2.663,-1.678
2003-03-14,0.0,0.0,4.632,4.109,0.2887
2003-03-15,0.0,0.0,5.162,5.435,2.096
2003-03-16,0.0,0.0,5.786,6.833,3.963
2003-03-17,0.0,0.0,6.579,8.473,6.097
2003-03-18,0.1,0.0,7.253,10.02,8.132
2003-03-19,0.0,0.0,8.012,11.65,10.25
2003-03-20,0.0,0.0,8.887,13.48,12.61
2003-03-21,0.0,0.0,9.58,15.09,14.71
2003-03-22,0.0,0.0,10.19,16.54,16.62
2003-03-23,0.0,0.0,10.82,17.97,18.51
2003-03-24,0.0,0.0,11.78,19.9,21.0
2003-03-25,0.0,0.0,12.66,21.79,23.44
2003-03-26,0.0,0.0,13.46,23.6,25.79
2003-03-27,0.0,0.0,14.25,25.36,28.09
2003-03-28,0.0,0.0,15.08,27.18,30.47
2003-03-29,0.0,0.0,15.82,28.87,32.67
2003-03-30,0.0,0.0,16.6,30.6,34.94
2003-03-31,0.0,0.0,17.45,32.44,37.33
2003-04-01,0.0,0.0,18.22,34.16,39.57
2003-04-02,5.9,0.0,13.57,29.91,35.83
2003-04-03,58.6,0.0,-18.61,-27.2,-21.42
2003-04-04,12.8,0.0,-12.28,-27.78,-31.75
2003-04-05,0.0,0.0,-6.075,-19.11,-28.45
2003-04-06,1.8,0.0,-4.911,-16.46,-26.15
2003-04-07,2.5,0.0,-4.939,-15.92,-25.26
2003-04-08,0.0,0.0,-2.883,-12.55,-21.44
2003-04-09,0.0,0.0,-1.519,-9.61,-17.73
2003-04-10,4.3,0.0,-3.572,-11.69,-19.24
2003-04-11,14.3,0.0,-9.589,-21.97,-30.11
2003-04-12,11.0,0.0,-11.16,-27.2,-37.96
2003-04-13,0.1,0.0,-6.601,-21.26,-32.9
2003-04-14,0.2,0.0,-4.778,-17.27,-27.94
2003-04-15,0.0,0.0,-3.317,-13.88,-23.5
2003-04-16,0.0,0.0,-1.792,-10.47,-19.06
2003-04-17,0.0,0.0,-0.5111,-7.479,-15.05
2003-04-18,0.0,0.0,0.8277,-4.47,-11.03
2003-04-19,0.2,0.0,1.923,-1.828,-7.425
2003-04-20,2.9,0.0,0.8877,-2.207,-7.022
2003-04-21,20.8,0.0,-10.54,-20.34,-25.57
2003-04-22,0.0,0.0,-3.983,-13.99,-21.59
2003-04-23,0.0,0.0,-1.553,-9.498,-17.19
2003-04-24,0.0,0.0,0.1476,-5.931,-12.83
2003-04-25,0.0,0.0,1.647,-2.64,-8.549
2003-04-26,0.0,0.0,3.065,0.5293,-4.347
2003-04-27,3.0,0.0,2.018,0.352,-3.663
2003-04-28,0.0,0.0,3.839,3.073,-0.3551
2003-04-29,0.0,0.0,5.496,6.322,3.659
2003-04-30,0.0,0.0,6.498,8.64,6.591
2003-05-01,0.0,0.0,8.027,11.79,10.63
2003-05-02,0.0,0.0,9.03,14.13,13.67
2003-05-03,0.0,0.0,10.32,16.9,17.26
2003-05-04,0.0,0.0,11.67,19.79,21.01
2003-05-05,0.0,0.0,13.09,22.82,24.92
2003-05-06,0.0,0.0,14.59,26.01,29.05
2003-05-07,0.0,0.0,16.1,29.24,33.21
2003-05-08,0.0,0.0,17.6,32.43,37.33
2003-05-09,0.0,0.0,18.74,35.0,40.66
2003-05-10,2.7,0.0,17.26,34.64,40.99
2003-05-11,0.2,0.0,18.76,36.94,44.01
2003-05-12,0.1,0.0,20.37,39.78,47.64
2003-05-13,0.0,0.0,21.91,42.66,51.27
2003-05-14,0.0,0.0,23.2,45.23,54.51
2003-05-15,0.0,0.0,24.38,47.66,57.57
2003-05-16,0.0,0.0,25.61,50.17,60.73
2003-05-17,0.0,0.0,27.05,53.04,64.37
2003-05-18,0.0,0.0,28.41,55.79,67.85
2003-05-19,0.0,0.0,29.86,58.69,71.51
2003-05-20,1.7,0.0,29.64,59.94,73.54
2003-05-21,4.1,0.0,26.92,58.28,72.53
2003-05-22,0.0,0.0,28.92,61.12,76.13
2003-05-23,0.0,0.0,30.91,64.14,79.93
2003-05-24,0.0,0.0,32.7,67.1,83.65
2003-05-25,0.0,0.0,34.6,70.41,87.8
2003-05-26,0.6,0.0,35.63,72.75,90.88
2003-05-27,0.0,0.0,37.32,75.83,94.73
2003-05-28,0.0,0.0,39.05,78.98,98.67
2003-05-29,0.0,0.0,40.69,82.02,102.5
2003-05-30,2.4,0.0,39.91,82.63,103.8
2003-05-31,7.2,0.0,34.49,78.65,100.7
2003-06-01,0.8,0.0,35.72,80.99,103.8
2003-06-02,5.8,0.0,32.25,78.5,102.1
2003-06-03,0.9,0.0,33.87,80.78,105.2
2003-06-04,0.0,0.0,36.53,84.18,109.5
2003-06-05,0.0,0.0,39.07,87.69,113.9
2003-06-06,0.0,0.0,41.35,91.05,118.1
2003-06-07,1.2,0.0,42.31,93.2,121.0
2003-06-08,0.5,0.0,44.08,96.32,124.9
2003-06-09,0.0,0.0,46.43,100.0,129.3
2003-06-10,0.0,0.0,48.61,103.6,133.6
2003-06-11,0.0,0.0,50.74,107.1,137.9
2003-06-12,0.0,0.0,52.78,110.6,142.0
2003-06-13,0.0,0.0,54.49,113.5,145.5
2003-06-14,0.0,0.0,56.19,116.4,149.1
2003-06-15,0.0,0.0,57.63,118.9,152.1
2003-06-16,0.0,0.0,58.96,121.3,155.0
2003-06-17,14.6,0.0,46.47,109.8,144.0
2003-06-18,0.2,0.0,48.42,112.7,147.3
2003-06-19,0.0,0.0,50.4,115.5,150.5
2003-06-20,0.0,0.0,52.52,118.4,153.9
2003-06-21,0.0,0.0,54.42,121.1,157.0
2003-06-22,0.0,0.0,56.28,123.7,160.0
2003-06-23,0.0,0.0,57.97,126.1,162.7
2003-06-24,0.0,0.0,59.49,128.3,165.3
2003-06-25,0.0,0.0,60.93,130.4,167.7
2003-06-26,0.0,0.0,62.17,132.3,169.9
2003-06-27,3.9,0.0,59.61,130.3,168.2
2003-06-28,0.9,0.0,60.03,131.3,169.4
2003-06-29,0.7,0.0,60.55,132.3,170.6
2003-06-30,0.0,0.0,61.94,134.2,172.8
2003-07-01,0.0,0.0,63.03,135.8,174.5
2003-07-02,0.0,0.0,63.97,137.1,176.0
2003-07-03,0.0,0.0,64.9,138.5,177.5
2003-07-04,0.7,0.0,65.14,139.1,178.4
2003-07-05,0.0,0.0,66.09,140.5,179.9
2003-07-06,0.0,0.0,66.93,141.8,181.3
2003-07-07,0.0,0.0,67.66,142.9,182.6
2003-07-08,0.0,0.0,68.27,143.9,183.8
2003-07-09,16.8,0.0,53.47,129.5,169.6
2003-07-10,0.0,0.0,55.54,131.9,172.1
2003-07-11,0.0,0.0,57.28,134.0,174.3
2003-07-12,8.8,0.0,50.77,127.8,168.3
2003-07-13,0.0,0.0,53.14,130.5,171.1
2003-07-14,0.3,0.0,54.2,131.7,172.4
2003-07-15,0.0,0.0,56.08,133.8,174.6
2003-07-16,0.0,0.0,58.2,136.2,177.0
2003-07-17,0.0,0.0,59.96,138.1,179.1
2003-07-18,0.0,0.0,61.47,139.8,180.8
2003-07-19,0.0,0.0,62.87,141.3,182.4
2003-07-20,0.0,0.0,64.14,142.7,183.9
2003-07-21,0.0,0.0,65.25,144.0,185.3
2003-07-22,0.0,0.0,65.99,144.9,186.3
2003-07-23,0.0,0.0,66.56,145.6,187.1
2003-07-24,0.0,0.0,67.0,146.2,187.6
2003-07-25,0.0,0.0,67.5,146.8,188.3
2003-07-26,0.0,0.0,67.96,147.4,189.0
2003-07-27,0.0,0.0,68.43,148.1,189.7
2003-07-28,0.0,0.0,68.83,148.6,190.3
2003-07-29,0.0,0.0,69.17,149.0,190.8
2003-07-30,0.0,0.0,69.52,149.5,191.3
2003-07-31,1.8,0.0,68.48,148.6,190.4
2003-08-01,0.0,0.0,69.24,149.5,191.3
2003-08-02,0.0,0.0,69.93,150.3,192.1
2003-08-03,0.0,0.0,70.38,150.8,192.7
2003-08-04,0.0,0.0,70.73,151.3,193.3
2003-08-05,0.0,0.0,71.06,151.8,193.8
2003-08-06,0.0,0.0,71.36,152.2,194.2
2003-08-07,0.0,0.0,71.63,152.6,194.7
2003-08-08,0.0,0.0,71.88,153.0,195.1
2003-08-09,0.0,0.0,72.12,153.3,195.4
2003-08-10,0.0,0.0,72.35,153.7,195.8
2003-08-11,0.0,0.0,72.57,154.0,196.1
2003-08-12,0.0,0.0,72.78,154.3,196.5
2003-08-13,0.0,0.0,72.98,154.6,196.8
2003-08-14,0.1,0.0,73.16,154.9,197.1
2003-08-15,12.0,0.0,62.81,144.6,186.9
2003-08-16,0.0,0.0,64.5,146.4,188.6
2003-08-17,0.0,0.0,66.04,148.0,190.3
2003-08-18,0.0,0.0,67.42,149.4,191.7
2003-08-19,0.0,0.0,68.54,150.6,192.9
2003-08-20,0.0,0.0,69.42,151.6,193.9
2003-08-21,0.3,0.0,69.81,152.0,194.4
2003-08-22,3.5,0.0,67.48,149.8,192.1
2003-08-23,0.0,0.0,68.59,150.9,193.3
2003-08-24,0.0,0.0,69.56,152.0,194.3
2003-08-25,0.0,0.0,70.19,152.6,195.0
2003-08-26,0.0,0.0,70.7,153.2,195.6
2003-08-27,0.0,0.0,70.99,153.5,195.9
2003-08-28,0.0,0.0,71.23,153.8,196.2
2003-08-29,0.6,0.0,71.11,153.7,196.2
2003-08-30,0.0,0.0,71.54,154.2,196.6
2003-08-31,0.0,0.0,71.8,154.5,196.9
2003-09-01,0.9,0.0,71.37,154.1,196.5
2003-09-02,13.8,0.0,58.9,141.6,184.1
2003-09-03,0.0,0.0,60.2,142.9,185.4
2003-09-04,0.0,0.0,61.6,144.4,186.9
2003-09-05,0.0,0.0,62.93,145.7,188.2
2003-09-06,0.0,0.0,64.01,146.8,189.3
2003-09-07,1.2,0.0,63.92,146.8,189.3
2003-09-08,22.0,0.0,42.93,125.8,168.3
2003-09-09,5.3,0.0,38.64,121.5,164.0
2003-09-10,0.3,0.0,40.53,123.2,165.7
2003-09-11,0.0,0.0,43.58,125.6,168.1
2003-09-12,0.0,0.0,46.41,127.6,170.1
2003-09-13,0.1,0.0,48.87,129.4,172.0
2003-09-14,0.0,0.0,50.7,130.8,173.3
2003-09-15,0.0,0.0,52.46,132.1,174.7
2003-09-16,0.0,0.0,54.28,133.6,176.2
2003-09-17,0.0,0.0,55.98,135.1,177.7
2003-09-18,0.0,0.0,57.61,136.6,179.1
2003-09-19,0.0,0.0,59.03,137.9,180.4
2003-09-20,0.0,0.0,60.27,139.0,181.6
2003-09-21,0.0,0.0,61.27,139.9,182.5
2003-09-22,0.0,0.0,62.09,140.7,183.3
2003-09-23,4.7,0.0,58.23,136.8,179.3
2003-09-24,10.2,0.0,49.34,127.8,170.4
2003-09-25,0.1,0.0,50.53,129.0,171.6
2003-09-26,0.0,0.0,51.9,130.3,172.9
2003-09-27,0.0,0.0,53.22,131.5,174.1
2003-09-28,1.4,0.0,53.01,131.2,173.8
2003-09-29,4.5,0.0,49.85,128.0,170.6
2003-09-30,0.0,0.0,51.26,129.2,171.9
2003-10-01,0.0,0.0,52.38,130.2,172.8
2003-10-02,0.0,0.0,53.63,131.3,174.0
2003-10-03,0.0,0.0,55.06,132.7,175.3
2003-10-04,1.3,0.0,55.05,132.5,175.2
2003-10-05,1.3,0.0,54.81,132.2,174.8
2003-10-06,0.1,0.0,55.79,133.1,175.7
2003-10-07,0.0,0.0,56.72,133.9,176.5
2003-10-08,0.9,0.0,56.72,133.8,176.4
